transaction_id,product_id,quantity
T000564,P015,3
T000565,P006,2
T000565,P008,2
T000565,P009,1
T000566,P001,2
T000566,P004,2
T000566,P003,2
T000566,P002,3
T000567,P004,1
T000567,P003,1
T000567,P002,1
T000568,P008,1
T000568,P006,3
T000568,P009,2
T000569,P006,1
T000569,P008,3
T000569,P009,2
T000570,P001,1
T000570,P004,3
T000570,P003,3
T000570,P005,3
T000571,P007,1
T000571,P008,1
T000572,P016,3
T000572,P015,2
T000573,P013,3
T000573,P012,1
T000573,P010,3
T000574,P013,3
T000574,P012,2
T000574,P011,1
T000574,P010,1
T000575,P008,3
T000575,P006,2
T000575,P009,1
T000576,P013,3
T000576,P012,3
T000576,P011,2
T000577,P014,1
T000577,P016,3
T000578,P012,3
T000578,P011,1
T000578,P010,1
T000579,P007,2
T000579,P006,1
T000579,P008,2
T000580,P013,1
T000580,P011,3
T000580,P010,3
T000581,P013,1
T000581,P012,1
T000581,P011,3
T000581,P010,2
T000582,P014,3
T000582,P016,3
T000582,P015,2
T000583,P014,1
T000583,P016,3
T000584,P004,1
T000584,P002,3
T000585,P003,3
T000585,P002,1
T000585,P005,3
T000586,P003,2
T000586,P002,1
T000587,P008,2
T000587,P006,1
T000587,P009,2
T000588,P011,2
T000588,P010,1
T000589,P013,2
T000589,P012,3
T000589,P010,3
T000590,P007,3
T000590,P006,1
T000591,P014,3
T000591,P016,3
T000591,P015,1
T000592,P014,1
T000592,P016,1
T000593,P014,2
T000593,P016,3
T000593,P015,2
T000594,P014,3
T000594,P016,2
T000594,P015,3
T000595,P006,1
T000595,P009,3
T000596,P007,3
T000596,P008,1
T000596,P009,2
T000597,P001,3
T000597,P003,3
T000597,P002,3
T000598,P012,3
T000598,P011,1
T000599,P003,2
T000599,P001,2
T000599,P004,2
T000599,P002,1
T000599,P005,3
T000600,P007,1
T000600,P006,2
T000601,P001,2
T000601,P004,1
T000601,P002,2
T000602,P013,3
T000602,P012,2
T000602,P011,3
T000602,P010,1
T000603,P014,3
T000603,P015,2
T000604,P007,3
T000604,P006,3
T000604,P009,2
T000605,P007,2
T000605,P006,3
T000605,P009,3
T000606,P008,1
T000606,P009,1
T000607,P014,3
T000607,P016,3
T000607,P015,1
T000608,P013,2
T000608,P012,3
T000608,P010,2
T000609,P016,1
T000609,P015,3
T000610,P002,3
T000610,P003,2
T000610,P001,2
T000610,P004,2
T000611,P007,3
T000611,P006,3
T000611,P008,3
T000611,P009,2
T000612,P014,3
T000612,P016,2
T000612,P015,2
T000613,P014,2
T000613,P016,1
T000613,P015,1
T000614,P004,1
T000614,P005,1
T000615,P013,3
T000615,P012,3
T000615,P011,1
T000615,P010,2
T000616,P004,2
T000616,P003,1
T000616,P002,3
T000617,P001,3
T000617,P002,2
T000618,P014,2
T000618,P016,3
T000618,P015,1
T000619,P003,2
T000619,P001,2
T000619,P005,3
T000620,P013,3
T000620,P012,3
T000620,P010,2
T000621,P014,3
T000621,P016,2
T000621,P015,3
T000622,P012,3
T000622,P010,1
T000622,P011,1
T000623,P001,2
T000623,P004,3
T000623,P002,3
T000624,P014,2
T000624,P016,2
T000624,P015,1
T000625,P014,2
T000625,P015,2
T000626,P012,3
T000626,P010,2
T000627,P011,2
T000627,P010,2
T000628,P007,3
T000628,P006,1
T000628,P008,3
T000629,P007,3
T000629,P009,1
T000630,P012,1
T000630,P010,2
T000630,P011,1
T000631,P004,3
T000631,P005,3
T000632,P012,3
T000632,P011,3
T000632,P010,2
T000633,P014,2
T000633,P016,1
T000633,P015,2
T000634,P013,1
T000634,P012,1
T000634,P010,2
T000635,P003,1
T000635,P005,2
T000636,P014,3
T000636,P015,2
T000637,P002,3
T000637,P001,2
T000637,P005,1
T000638,P004,1
T000638,P005,2
T000639,P003,2
T000639,P004,2
T000639,P001,1
T000640,P004,2
T000640,P002,2
T000641,P016,3
T000641,P015,3
T000642,P014,1
T000642,P015,1
T000643,P014,2
T000643,P016,1
T000643,P015,1
T000644,P014,2
T000644,P015,2
T000645,P010,1
T000645,P011,2
T000646,P008,3
T000646,P007,1
T000646,P009,1
T000647,P007,2
T000647,P008,2
T000648,P003,2
T000648,P004,1
T000648,P002,1
T000649,P007,1
T000649,P008,3
T000650,P013,1
T000650,P012,1
T000650,P011,3
T000651,P002,1
T000651,P003,3
T000651,P001,1
T000651,P005,3
T000652,P013,3
T000652,P012,2
T000652,P010,3
T000652,P011,2
T000653,P008,1
T000653,P007,2
T000653,P009,3
T000654,P001,1
T000654,P004,2
T000654,P003,2
T000654,P002,3
T000655,P002,1
T000655,P004,1
T000655,P003,3
T000656,P003,2
T000656,P001,3
T000656,P004,2
T000656,P002,1
T000656,P005,1
T000657,P001,2
T000657,P003,3
T000657,P004,3
T000657,P002,1
T000658,P008,3
T000658,P007,1
T000658,P009,1
T000659,P010,2
T000659,P011,1
T000660,P007,2
T000660,P008,3
T000661,P008,1
T000661,P006,1
T000661,P009,2
T000662,P013,3
T000662,P011,1
T000663,P014,3
T000663,P015,3
T000664,P008,2
T000664,P009,1
T000665,P004,3
T000665,P002,1
T000666,P007,3
T000666,P006,2
T000666,P008,3
T000667,P013,3
T000667,P011,1
T000668,P006,2
T000668,P008,3
T000668,P009,1
T000669,P003,3
T000669,P001,2
T000669,P004,2
T000669,P002,2
T000669,P005,3
T000670,P014,2
T000670,P016,2
T000670,P015,2
T000671,P013,1
T000671,P012,1
T000672,P011,1
T000672,P010,1
T000673,P012,3
T000673,P011,1
T000674,P011,1
T000674,P010,2
T000675,P004,2
T000675,P002,2
T000676,P004,2
T000676,P005,1
T000677,P012,3
T000677,P010,3
T000677,P011,1
T000678,P012,2
T000678,P010,2
T000678,P011,2
T000679,P003,1
T000679,P002,1
T000679,P005,2
T000680,P007,2
T000680,P006,3
T000681,P007,3
T000681,P006,1
T000681,P009,1
T000682,P007,2
T000682,P006,2
T000682,P009,3
T000683,P002,3
T000683,P004,1
T000683,P001,1
T000684,P012,2
T000684,P010,2
T000684,P011,1
T000685,P007,2
T000685,P008,3
T000685,P009,1
T000686,P007,3
T000686,P006,2
T000686,P009,1
T000687,P016,3
T000687,P015,1
T000688,P007,1
T000688,P008,2
T000688,P009,2
T000689,P014,2
T000689,P016,3
T000689,P015,2
T000690,P007,3
T000690,P006,1
T000690,P008,2
T000690,P009,1
T000691,P007,2
T000691,P006,2
T000691,P008,1
T000692,P007,3
T000692,P006,1
T000692,P008,3
T000693,P013,2
T000693,P012,2
T000693,P011,1
T000694,P003,2
T000694,P004,3
T000694,P001,2
T000695,P003,2
T000695,P005,2
T000696,P007,1
T000696,P006,2
T000696,P008,3
T000697,P016,3
T000697,P015,2
T000698,P008,3
T000698,P009,2
T000699,P007,1
T000699,P006,1
T000700,P012,2
T000700,P011,2
T000700,P010,3
T000701,P013,1
T000701,P011,2
T000702,P002,3
T000702,P001,3
T000703,P012,1
T000703,P010,1
T000703,P011,1
T000704,P003,3
T000704,P004,2
T000704,P005,2
T000705,P013,3
T000705,P010,1
T000705,P011,3
T000706,P007,2
T000706,P008,2
T000706,P009,2
T000707,P013,1
T000707,P012,1
T000707,P010,1
T000708,P014,3
T000708,P016,2
T000708,P015,1
T000709,P013,2
T000709,P012,2
T000709,P011,3
T000710,P007,1
T000710,P006,3
T000711,P013,1
T000711,P010,2
T000711,P011,1
T000712,P004,2
T000712,P001,1
T000713,P012,3
T000713,P011,3
T000714,P013,1
T000714,P010,3
T000715,P004,3
T000715,P003,3
T000716,P014,2
T000716,P015,2
T000717,P014,3
T000717,P015,1
T000718,P007,3
T000718,P006,2
T000718,P008,1
T000719,P013,2
T000719,P011,2
T000720,P013,3
T000720,P012,2
T000720,P011,1
T000721,P007,3
T000721,P006,3
T000721,P008,3
T000721,P009,1
T000722,P001,3
T000722,P002,1
T000723,P013,2
T000723,P012,3
T000723,P011,2
T000724,P014,1
T000724,P016,3
T000725,P014,3
T000725,P016,1
T000726,P014,1
T000726,P016,1
T000726,P015,1
T000727,P012,2
T000727,P011,2
T000727,P010,1
T000728,P014,3
T000728,P016,2
T000728,P015,1
T000729,P014,2
T000729,P016,3
T000729,P015,3
T000730,P006,1
T000730,P009,3
T000731,P013,2
T000731,P012,2
T000732,P014,1
T000732,P015,3
T000733,P004,2
T000733,P001,3
T000733,P005,1
T000734,P014,3
T000734,P015,1
T000735,P013,2
T000735,P011,3
T000735,P010,3
T000736,P014,2
T000736,P016,2
T000737,P008,2
T000737,P009,2
T000738,P013,1
T000738,P012,1
T000739,P007,1
T000739,P008,1
T000739,P009,1
T000740,P004,3
T000740,P002,1
T000740,P005,3
T000741,P014,1
T000741,P016,3
T000741,P015,3
T000742,P007,2
T000742,P006,1
T000742,P008,1
T000743,P014,1
T000743,P015,2
T000744,P013,3
T000744,P011,1
T000745,P004,2
T000745,P002,1
T000746,P008,3
T000746,P007,1
T000746,P006,3
T000746,P009,1
T000747,P006,2
T000747,P008,3
T000747,P009,2
T000748,P007,3
T000748,P008,2
T000748,P009,1
T000749,P007,3
T000749,P006,3
T000749,P008,2
T000749,P009,1
T000750,P014,2
T000750,P016,1
T000750,P015,2
T000751,P014,2
T000751,P016,2
T000751,P015,2
T000752,P007,2
T000752,P006,1
T000753,P012,3
T000753,P010,3
T000753,P011,2
T000754,P003,1
T000754,P001,2
T000755,P007,3
T000755,P008,3
T000756,P007,1
T000756,P006,3
T000756,P009,3
T000757,P007,1
T000757,P006,2
T000757,P009,1
T000758,P013,1
T000758,P011,2
T000759,P014,2
T000759,P016,3
T000759,P015,3
T000760,P016,3
T000760,P015,3
T000761,P014,3
T000761,P016,3
T000761,P015,1
T000762,P014,2
T000762,P016,2
T000762,P015,2
T000763,P001,1
T000763,P003,1
T000763,P002,3
T000764,P002,2
T000764,P003,1
T000764,P001,2
T000764,P004,2
T000765,P004,1
T000765,P002,1
T000765,P005,3
T000766,P013,3
T000766,P011,3
T000766,P010,1
T000767,P010,2
T000767,P011,3
T000768,P007,2
T000768,P006,1
T000769,P002,2
T000769,P004,1
T000769,P001,3
T000769,P005,1
T000770,P004,1
T000770,P002,2
T000771,P003,3
T000771,P001,3
T000771,P004,2
T000771,P002,3
T000771,P005,3
T000772,P014,1
T000772,P015,1
T000773,P008,2
T000773,P009,2
T000774,P002,3
T000774,P004,2
T000774,P001,2
T000775,P004,2
T000775,P003,1
T000775,P002,2
T000776,P012,2
T000776,P011,2
T000776,P010,2
T000777,P014,2
T000777,P016,3
T000777,P015,1
T000778,P010,3
T000778,P011,1
T000779,P008,2
T000779,P007,1
T000779,P006,3
T000779,P009,3
T000780,P013,1
T000780,P010,1
T000780,P011,3
T000781,P014,1
T000781,P015,2
T000782,P013,1
T000782,P011,1
T000783,P013,3
T000783,P012,2
T000783,P010,1
T000784,P013,2
T000784,P012,2
T000784,P011,2
T000785,P008,3
T000785,P009,2
T000786,P007,1
T000786,P006,3
T000786,P009,3
T000787,P008,1
T000787,P009,1
T000788,P016,2
T000788,P015,2
T000789,P014,2
T000789,P015,2
T000790,P013,2
T000790,P012,1
T000790,P011,3
T000791,P006,1
T000791,P009,3
T000792,P013,3
T000792,P011,3
T000793,P002,2
T000793,P003,2
T000793,P001,3
T000794,P007,1
T000794,P006,3
T000794,P008,1
T000795,P013,3
T000795,P012,2
T000795,P010,1
T000796,P013,2
T000796,P011,3
T000797,P003,2
T000797,P004,3
T000797,P002,3
T000797,P005,2
T000798,P014,3
T000798,P016,1
T000798,P015,1
T000799,P012,2
T000799,P010,1
T000799,P011,1
T000800,P013,3
T000800,P012,3
T000801,P007,1
T000801,P006,2
T000802,P014,2
T000802,P016,3
T000802,P015,3
T000803,P014,1
T000803,P016,1
T000803,P015,1
T000804,P016,1
T000804,P015,3
T000805,P007,1
T000805,P006,2
T000805,P008,3
T000806,P007,3
T000806,P008,1
T000806,P006,2
T000806,P009,2
T000807,P006,2
T000807,P009,1
T000808,P012,2
T000808,P010,3
T000808,P011,3
T000809,P007,1
T000809,P006,3
T000810,P007,2
T000810,P008,2
T000811,P010,2
T000811,P011,1
T000812,P013,2
T000812,P012,1
T000812,P010,2
T000813,P004,1
T000813,P001,1
T000813,P005,1
T000814,P007,1
T000814,P006,3
T000814,P009,3
T000815,P014,1
T000815,P016,2
T000815,P015,1
T000816,P013,2
T000816,P012,2
T000817,P013,3
T000817,P012,1
T000817,P011,3
T000817,P010,2
T000818,P003,2
T000818,P001,3
T000819,P001,1
T000819,P003,2
T000819,P004,2
T000819,P002,1
T000820,P012,1
T000820,P011,2
T000821,P007,1
T000821,P006,2
T000821,P008,2
T000822,P013,3
T000822,P012,2
T000822,P010,2
T000823,P011,1
T000823,P010,2
T000824,P013,2
T000824,P012,1
T000824,P011,1
T000825,P013,3
T000825,P010,3
T000825,P011,2
T000826,P002,2
T000826,P004,3
T000826,P003,2
T000826,P001,3
T000827,P006,2
T000827,P008,3
T000828,P003,3
T000828,P005,1
T000829,P002,3
T000829,P003,1
T000829,P001,3
T000830,P014,3
T000830,P016,1
T000831,P014,2
T000831,P016,2
T000831,P015,2
T000832,P014,3
T000832,P016,3
T000832,P015,1
T000833,P014,1
T000833,P015,3
T000834,P014,2
T000834,P016,1
T000834,P015,2
T000835,P013,1
T000835,P012,3
T000835,P011,2
T000836,P014,2
T000836,P016,3
T000837,P006,1
T000837,P009,2
T000838,P007,1
T000838,P009,1
T000839,P007,1
T000839,P006,3
T000839,P009,2
T000840,P014,1
T000840,P016,2
T000840,P015,1
T000841,P007,2
T000841,P008,3
T000841,P009,1
T000842,P012,2
T000842,P010,2
T000842,P011,3
T000843,P012,1
T000843,P010,2
T000843,P011,1
T000844,P014,1
T000844,P016,2
T000844,P015,3
T000845,P002,3
T000845,P003,3
T000845,P001,3
T000846,P013,3
T000846,P010,3
T000847,P003,1
T000847,P004,3
T000847,P001,1
T000847,P005,3
T000848,P012,3
T000848,P011,1
T000849,P004,3
T000849,P002,2
T000850,P001,3
T000850,P005,3
T000851,P003,2
T000851,P004,2
T000851,P001,1
T000852,P003,1
T000852,P004,1
T000852,P005,1
T000853,P013,3
T000853,P012,3
T000853,P011,3
T000853,P010,3
T000854,P004,3
T000854,P003,1
T000854,P002,1
T000855,P014,3
T000855,P016,1
T000855,P015,1
T000856,P004,3
T000856,P001,1
T000856,P005,1
T000857,P002,1
T000857,P003,3
T000857,P001,3
T000858,P012,2
T000858,P011,2
T000859,P001,3
T000859,P002,2
T000859,P005,2
T000860,P003,1
T000860,P001,1
T000861,P012,1
T000861,P010,3
T000861,P011,1
T000862,P014,3
T000862,P015,1
T000863,P007,3
T000863,P006,1
T000863,P008,3
T000864,P016,1
T000864,P015,1
T000865,P007,1
T000865,P006,3
T000865,P009,1
T000866,P013,2
T000866,P012,3
T000867,P007,1
T000867,P009,2
T000868,P003,3
T000868,P001,2
T000868,P005,1
T000869,P014,1
T000869,P016,1
T000869,P015,1
T000870,P006,3
T000870,P008,3
T000871,P013,3
T000871,P012,1
T000871,P011,2
T000872,P004,3
T000872,P002,1
T000872,P005,1
T000873,P014,1
T000873,P016,2
T000873,P015,3
T000874,P003,2
T000874,P002,2
T000875,P013,1
T000875,P012,2
T000876,P003,2
T000876,P001,2
T000876,P005,2
T000877,P016,1
T000877,P015,3
T000878,P013,3
T000878,P012,3
T000878,P011,2
T000879,P012,2
T000879,P011,3
T000880,P001,3
T000880,P002,1
T000880,P005,1
T000881,P013,2
T000881,P011,1
T000882,P013,1
T000882,P012,1
T000882,P010,1
T000883,P012,3
T000883,P010,3
T000883,P011,1
T000884,P004,3
T000884,P003,2
T000884,P005,1
T000885,P004,1
T000885,P002,2
T000885,P005,3
T000886,P012,2
T000886,P010,3
T000886,P011,2
T000887,P007,1
T000887,P006,2
T000888,P008,1
T000888,P009,2
T000889,P013,2
T000889,P012,3
T000890,P013,1
T000890,P012,3
T000890,P010,1
T000891,P014,1
T000891,P015,2
T000892,P001,1
T000892,P004,2
T000892,P003,2
T000893,P006,2
T000893,P009,3
T000894,P016,1
T000894,P015,1
T000895,P007,2
T000895,P006,3
T000895,P008,3
T000896,P004,1
T000896,P003,1
T000896,P002,3
T000897,P008,1
T000897,P006,3
T000897,P009,2
T000898,P008,1
T000898,P007,3
T000898,P006,2
T000898,P009,3
T000899,P014,2
T000899,P016,1
T000900,P007,3
T000900,P006,2
T000900,P008,1
T000900,P009,3
T000901,P003,3
T000901,P002,3
T000901,P005,1
T000902,P008,3
T000902,P007,2
T000902,P006,3
T000902,P009,2
T000903,P007,3
T000903,P009,2
T000904,P014,1
T000904,P016,3
T000904,P015,2
T000905,P006,3
T000905,P009,3
T000906,P016,1
T000906,P015,1
T000907,P014,3
T000907,P016,1
T000908,P007,2
T000908,P006,3
T000909,P013,3
T000909,P012,2
T000909,P011,3
T000910,P014,2
T000910,P016,2
T000910,P015,2
T000911,P007,3
T000911,P006,1
T000911,P009,2
T000912,P013,1
T000912,P012,3
T000912,P010,3
T000913,P013,1
T000913,P012,1
T000913,P010,2
T000914,P002,2
T000914,P003,3
T000914,P004,1
T000914,P001,2
T000915,P011,3
T000915,P010,1
T000916,P013,1
T000916,P011,1
T000917,P014,3
T000917,P016,1
T000917,P015,3
T000918,P007,1
T000918,P006,2
T000918,P008,2
T000919,P007,2
T000919,P006,2
T000919,P008,3
T000920,P013,1
T000920,P011,1
T000921,P013,3
T000921,P012,2
T000921,P010,3
T000921,P011,3
T000922,P014,2
T000922,P016,1
T000922,P015,3
T000923,P016,2
T000923,P015,2
T000924,P013,2
T000924,P011,1
T000925,P014,1
T000925,P016,2
T000925,P015,3
T000926,P008,3
T000926,P006,3
T000926,P009,3
T000927,P007,1
T000927,P008,1
T000928,P012,3
T000928,P011,1
T000929,P008,3
T000929,P009,3
T000930,P014,1
T000930,P016,3
T000930,P015,2
T000931,P007,2
T000931,P006,3
T000931,P009,3
T000932,P004,2
T000932,P005,3
T000933,P001,3
T000933,P004,2
T000933,P002,3
T000933,P005,1
T000934,P013,2
T000934,P012,3
T000934,P010,2
T000934,P011,1
T000935,P004,2
T000935,P002,2
T000936,P003,2
T000936,P004,2
T000936,P005,1
T000937,P001,3
T000937,P004,1
T000937,P002,3
T000937,P005,3
T000938,P014,1
T000938,P016,1
T000938,P015,2
T000939,P013,1
T000939,P012,1
T000939,P010,3
T000940,P007,2
T000940,P006,1
T000941,P014,1
T000941,P015,3
T000942,P003,1
T000942,P004,2
T000942,P005,2
T000943,P007,2
T000943,P006,1
T000944,P013,2
T000944,P012,1
T000944,P010,2
T000945,P007,2
T000945,P008,3
T000945,P009,3
T000946,P014,2
T000946,P016,3
T000946,P015,1
T000947,P013,1
T000947,P010,1
T000948,P007,1
T000948,P008,1
T000949,P013,3
T000949,P012,1
T000949,P010,2
T000950,P007,1
T000950,P008,2
T000950,P009,3
T000951,P003,3
T000951,P002,1
T000952,P001,1
T000952,P002,3
T000952,P005,1
T000953,P012,3
T000953,P010,1
T000954,P014,3
T000954,P016,1
T000954,P015,2
T000955,P014,2
T000955,P016,1
T000955,P015,3
T000956,P013,3
T000956,P012,1
T000956,P010,2
T000957,P011,2
T000957,P010,3
T000958,P004,1
T000958,P002,2
T000958,P005,1
T000959,P001,3
T000959,P004,2
T000959,P003,1
T000959,P002,3
T000960,P003,2
T000960,P002,3
T000960,P005,2
T000961,P008,1
T000961,P007,3
T000961,P009,2
T000962,P006,3
T000962,P008,1
T000962,P009,2
T000963,P013,2
T000963,P012,3
T000963,P011,2
T000963,P010,1
T000964,P004,1
T000964,P002,2
T000965,P014,1
T000965,P016,2
T000966,P014,3
T000966,P016,3
T000966,P015,2
T000967,P012,3
T000967,P010,3
T000967,P011,1
T000968,P012,1
T000968,P011,2
T000969,P004,1
T000969,P001,3
T000969,P005,2
T000970,P014,1
T000970,P015,2
T000971,P011,3
T000971,P010,3
T000972,P014,3
T000972,P016,3
T000972,P015,3
T000973,P012,1
T000973,P010,1
T000973,P011,1
T000974,P013,3
T000974,P012,3
T000974,P011,3
T000975,P002,3
T000975,P003,1
T000975,P001,3
T000976,P004,1
T000976,P005,2
T000977,P002,2
T000977,P003,1
T000977,P001,3
T000977,P005,3
T000978,P007,3
T000978,P008,1
T000979,P006,1
T000979,P008,3
T000980,P007,1
T000980,P006,2
T000981,P012,2
T000981,P011,1
T000982,P002,2
T000982,P003,1
T000982,P001,2
T000983,P004,1
T000983,P003,3
T000983,P005,3
T000984,P013,1
T000984,P010,2
T000984,P011,3
T000985,P012,1
T000985,P010,1
T000986,P013,2
T000986,P012,2
T000986,P010,3
T000986,P011,3
T000987,P007,1
T000987,P008,2
T000987,P009,2
T000988,P014,1
T000988,P015,3
T000989,P010,2
T000989,P011,2
T000990,P007,3
T000990,P006,1
T000991,P007,3
T000991,P009,1
T000992,P007,1
T000992,P006,1
T000992,P009,2
T000993,P002,3
T000993,P003,1
T000993,P004,1
T000993,P001,1
T000994,P014,1
T000994,P016,1
T000994,P015,3
T000995,P013,2
T000995,P012,3
T000995,P011,1
T000996,P001,1
T000996,P004,2
T000996,P002,2
T000997,P016,1
T000997,P015,1
T000998,P013,1
T000998,P012,3
T000999,P007,2
T000999,P008,1
T001000,P013,3
T001000,P012,1
T001000,P010,1
T001001,P014,1
T001001,P016,1
T001001,P015,2
T001002,P007,1
T001002,P006,3
T001002,P009,3
T001003,P006,1
T001003,P008,1
T001003,P009,2
T001004,P013,2
T001004,P010,1
T001005,P002,1
T001005,P003,2
T001005,P001,3
T001006,P014,3
T001006,P015,3
T001007,P008,1
T001007,P006,1
T001007,P009,2
T001008,P007,1
T001008,P006,1
T001008,P008,2
T001009,P013,1
T001009,P012,2
T001009,P010,3
T001010,P012,1
T001010,P010,3
T001011,P014,2
T001011,P016,1
T001011,P015,3
T001012,P007,3
T001012,P008,2
T001013,P012,2
T001013,P010,2
T001013,P011,3
T001014,P001,3
T001014,P003,2
T001014,P004,3
T001014,P002,2
T001015,P012,2
T001015,P010,1
T001016,P003,1
T001016,P004,3
T001016,P005,3
T001017,P003,2
T001017,P005,1
T001018,P007,1
T001018,P006,2
T001018,P009,1
T001019,P002,1
T001019,P003,3
T001019,P001,2
T001020,P013,1
T001020,P011,2
T001020,P010,2
T001021,P013,1
T001021,P012,3
T001021,P010,1
T001021,P011,2
T001022,P006,3
T001022,P008,2
T001023,P014,3
T001023,P016,1
T001023,P015,3
T001024,P007,2
T001024,P006,2
T001025,P002,1
T001025,P003,2
T001025,P001,3
T001025,P005,1
T001026,P016,2
T001026,P015,2
T001027,P006,3
T001027,P008,1
T001028,P002,2
T001028,P001,1
T001029,P014,2
T001029,P016,3
T001029,P015,3
T001030,P002,2
T001030,P003,2
T001030,P001,1
T001030,P005,1
T001031,P012,2
T001031,P011,2
T001032,P016,2
T001032,P015,2
T001033,P007,3
T001033,P008,2
T001033,P009,2
T001034,P007,2
T001034,P006,2
T001034,P008,3
T001034,P009,2
T001035,P012,1
T001035,P010,3
T001035,P011,3
T001036,P014,2
T001036,P016,1
T001036,P015,1
T001037,P011,2
T001037,P010,3
T001038,P006,1
T001038,P009,2
T001039,P014,1
T001039,P016,3
T001039,P015,3
T001040,P007,3
T001040,P008,2
T001040,P009,1
T001041,P002,2
T001041,P003,2
T001041,P001,3
T001042,P014,3
T001042,P016,2
T001042,P015,2
T001043,P007,1
T001043,P006,1
T001043,P008,1
T001043,P009,1
T001044,P004,2
T001044,P005,2
T001045,P014,2
T001045,P016,1
T001045,P015,1
T001046,P002,2
T001046,P005,2
T001047,P012,2
T001047,P010,2
T001047,P011,3
T001048,P002,2
T001048,P003,3
T001048,P001,1
T001049,P007,3
T001049,P006,3
T001050,P012,2
T001050,P010,2
T001051,P003,3
T001051,P004,1
T001052,P007,1
T001052,P006,3
T001052,P009,3
T001053,P007,3
T001053,P008,3
T001053,P009,1
T001054,P007,2
T001054,P006,2
T001054,P008,1
T001054,P009,1
T001055,P013,1
T001055,P011,1
T001056,P014,1
T001056,P016,3
T001056,P015,3
T001057,P011,1
T001057,P010,1
T001058,P001,1
T001058,P004,1
T001058,P002,3
T001059,P014,3
T001059,P016,1
T001060,P007,2
T001060,P009,1
T001061,P003,2
T001061,P001,2
T001061,P005,2
T001062,P001,1
T001062,P004,1
T001062,P002,3
T001062,P005,1
T001063,P014,2
T001063,P016,1
T001063,P015,3
T001064,P013,1
T001064,P012,1
T001065,P014,3
T001065,P015,1
T001066,P006,2
T001066,P008,3
T001067,P004,2
T001067,P003,3
T001067,P005,3
T001068,P014,2
T001068,P016,3
T001068,P015,3
T001069,P016,2
T001069,P015,3
T001070,P014,3
T001070,P015,2
T001071,P014,1
T001071,P015,1
T001072,P016,2
T001072,P015,1
T001073,P012,2
T001073,P010,2
T001074,P014,3
T001074,P016,3
T001074,P015,3
T001075,P003,1
T001075,P002,1
T001075,P005,3
T001076,P014,1
T001076,P016,3
T001076,P015,1
T001077,P003,3
T001077,P001,1
T001078,P013,2
T001078,P012,1
T001079,P004,1
T001079,P003,1
T001079,P002,2
T001079,P005,3
T001080,P004,1
T001080,P002,2
T001081,P013,2
T001081,P010,3
T001082,P012,3
T001082,P010,1
T001082,P011,2
T001083,P012,3
T001083,P010,2
T001083,P011,1
T001084,P014,1
T001084,P016,2
T001085,P007,3
T001085,P006,3
T001085,P008,2
T001086,P014,3
T001086,P016,3
T001086,P015,3
T001087,P004,1
T001087,P003,3
T001088,P013,3
T001088,P012,1
T001088,P010,1
T001088,P011,2
T001089,P008,3
T001089,P007,3
T001089,P006,1
T001089,P009,3
T001090,P006,2
T001090,P008,2
T001090,P009,2
T001091,P013,2
T001091,P012,2
T001092,P004,3
T001092,P002,1
T001093,P006,3
T001093,P008,3
T001094,P011,2
T001094,P010,3
T001095,P014,1
T001095,P015,2
T001096,P007,2
T001096,P006,3
T001096,P009,3
T001097,P007,3
T001097,P008,1
T001098,P012,1
T001098,P010,1
T001098,P011,2
T001099,P012,2
T001099,P010,3
T001099,P011,3
T001100,P008,2
T001100,P006,1
