transaction_id,customer_id,transaction_date
T003728,C0334,2025-02-25
T003729,C0488,2025-01-30
T003730,C0554,2025-03-01
T003731,C0279,2025-02-05
T003732,C0456,2025-01-09
T003733,C0715,2025-02-04
T003734,C0182,2025-02-07
T003735,C0612,2025-01-30
T003736,C0647,2025-02-17
T003737,C0652,2025-02-26
T003738,C0578,2025-01-28
T003739,C0537,2025-02-10
T003740,C0655,2025-02-04
T003741,C0318,2025-02-28
T003742,C0356,2025-01-31
T003743,C0553,2025-01-15
T003744,C0092,2025-01-29
T003745,C0316,2025-01-24
T003746,C0423,2025-01-17
T003747,C0160,2025-01-20
T003748,C0011,2025-01-01
T003749,C0536,2025-02-22
T003750,C0777,2025-02-24
T003751,C0140,2025-01-23
T003752,C0294,2025-01-31
T003753,C0548,2025-01-01
T003754,C0705,2025-03-01
T003755,C0504,2025-03-02
T003756,C0774,2025-01-31
T003757,C0307,2025-01-01
T003758,C0785,2025-01-28
T003759,C0300,2025-02-08
T003760,C0237,2025-02-20
T003761,C0008,2025-02-05
T003762,C0383,2025-01-13
T003763,C0422,2025-02-26
T003764,C0575,2025-01-28
T003765,C0405,2025-01-16
T003766,C0168,2025-02-15
T003767,C0755,2025-02-11
T003768,C0400,2025-02-23
T003769,C0388,2025-01-15
T003770,C0270,2025-01-06
T003771,C0433,2025-02-10
T003772,C0246,2025-02-03
T003773,C0783,2025-02-21
T003774,C0628,2025-02-21
T003775,C0711,2025-02-13
T003776,C0279,2025-01-19
T003777,C0665,2025-02-17
T003778,C0545,2025-02-21
T003779,C0276,2025-01-27
T003780,C0193,2025-02-24
T003781,C0071,2025-01-12
T003782,C0140,2025-01-19
T003783,C0114,2025-02-10
T003784,C0467,2025-02-09
T003785,C0464,2025-01-18
T003786,C0718,2025-02-09
T003787,C0504,2025-01-13
T003788,C0329,2025-01-02
T003789,C0156,2025-01-04
T003790,C0548,2025-01-02
T003791,C0191,2025-01-07
T003792,C0289,2025-01-18
T003793,C0129,2025-02-15
T003794,C0449,2025-02-16
T003795,C0009,2025-01-15
T003796,C0093,2025-01-10
T003797,C0016,2025-02-01
T003798,C0223,2025-01-22
T003799,C0431,2025-01-20
T003800,C0511,2025-01-24
T003801,C0475,2025-02-14
T003802,C0033,2025-01-22
T003803,C0083,2025-02-23
T003804,C0769,2025-03-02
T003805,C0150,2025-01-04
T003806,C0273,2025-02-19
T003807,C0402,2025-01-05
T003808,C0557,2025-01-31
T003809,C0186,2025-01-13
T003810,C0257,2025-02-22
T003811,C0391,2025-02-23
T003812,C0013,2025-01-08
T003813,C0787,2025-02-15
T003814,C0255,2025-01-25
T003815,C0790,2025-01-29
T003816,C0254,2025-02-17
T003817,C0035,2025-01-13
T003818,C0472,2025-02-17
T003819,C0790,2025-01-07
T003820,C0534,2025-02-12
T003821,C0214,2025-01-31
T003822,C0399,2025-02-13
T003823,C0320,2025-03-01
T003824,C0331,2025-01-11
T003825,C0645,2025-02-16
T003826,C0044,2025-02-17
T003827,C0563,2025-02-03
T003828,C0126,2025-01-17
T003829,C0493,2025-02-10
T003830,C0306,2025-01-13
T003831,C0370,2025-02-26
T003832,C0054,2025-02-25
T003833,C0683,2025-01-14
T003834,C0116,2025-01-16
T003835,C0649,2025-01-28
T003836,C0333,2025-01-01
T003837,C0172,2025-02-20
T003838,C0283,2025-02-07
T003839,C0123,2025-01-26
T003840,C0249,2025-01-01
T003841,C0044,2025-02-07
T003842,C0708,2025-01-31
T003843,C0705,2025-02-08
T003844,C0159,2025-01-24
T003845,C0790,2025-01-06
T003846,C0255,2025-01-11
T003847,C0512,2025-01-06
T003848,C0703,2025-02-09
T003849,C0347,2025-03-01
T003850,C0778,2025-02-10
T003851,C0062,2025-01-04
T003852,C0365,2025-02-11
T003853,C0158,2025-02-14
T003854,C0550,2025-02-20
T003855,C0110,2025-01-09
T003856,C0500,2025-01-15
T003857,C0325,2025-02-05
T003858,C0661,2025-02-18
T003859,C0356,2025-02-21
T003860,C0450,2025-02-16
T003861,C0198,2025-01-02
T003862,C0706,2025-01-25
T003863,C0367,2025-02-16
T003864,C0138,2025-01-17
T003865,C0041,2025-02-01
T003866,C0724,2025-01-29
T003867,C0573,2025-01-19
T003868,C0556,2025-02-14
T003869,C0502,2025-01-13
T003870,C0581,2025-01-12
T003871,C0557,2025-01-23
T003872,C0332,2025-02-16
T003873,C0480,2025-01-18
T003874,C0614,2025-02-28
T003875,C0568,2025-01-11
T003876,C0071,2025-02-03
T003877,C0159,2025-01-29
T003878,C0303,2025-02-22
T003879,C0270,2025-02-04
T003880,C0376,2025-01-30
T003881,C0001,2025-02-19
T003882,C0654,2025-02-02
T003883,C0389,2025-02-16
T003884,C0190,2025-02-26
T003885,C0020,2025-02-09
T003886,C0373,2025-02-19
T003887,C0636,2025-01-16
T003888,C0329,2025-02-16
T003889,C0065,2025-02-12
T003890,C0552,2025-02-22
T003891,C0397,2025-01-13
T003892,C0537,2025-02-13
T003893,C0510,2025-02-19
T003894,C0565,2025-01-10
T003895,C0628,2025-01-19
T003896,C0331,2025-01-27
T003897,C0657,2025-01-21
T003898,C0114,2025-01-07
T003899,C0536,2025-02-12
T003900,C0069,2025-01-03
T003901,C0133,2025-01-12
T003902,C0033,2025-01-13
T003903,C0110,2025-02-01
T003904,C0197,2025-01-07
T003905,C0033,2025-02-06
T003906,C0658,2025-02-23
T003907,C0398,2025-02-12
T003908,C0502,2025-02-03
T003909,C0639,2025-02-14
T003910,C0605,2025-01-17
T003911,C0051,2025-01-24
T003912,C0227,2025-02-08
T003913,C0736,2025-01-05
T003914,C0014,2025-03-01
T003915,C0214,2025-02-11
T003916,C0504,2025-03-01
T003917,C0082,2025-01-30
T003918,C0655,2025-01-04
T003919,C0370,2025-02-05
T003920,C0762,2025-03-02
T003921,C0426,2025-02-22
T003922,C0378,2025-02-20
T003923,C0726,2025-01-04
T003924,C0632,2025-01-18
T003925,C0542,2025-01-03
T003926,C0752,2025-01-05
T003927,C0312,2025-01-05
T003928,C0222,2025-02-03
T003929,C0100,2025-01-07
T003930,C0743,2025-01-15
T003931,C0545,2025-01-25
T003932,C0195,2025-01-13
T003933,C0539,2025-02-12
T003934,C0255,2025-02-06
T003935,C0641,2025-03-02
T003936,C0184,2025-02-05
T003937,C0768,2025-02-05
T003938,C0426,2025-02-17
T003939,C0109,2025-02-19
T003940,C0654,2025-02-06
T003941,C0367,2025-02-13
T003942,C0470,2025-02-14
T003943,C0682,2025-01-28
T003944,C0107,2025-01-11
T003945,C0185,2025-02-05
T003946,C0412,2025-02-02
T003947,C0346,2025-02-12
T003948,C0162,2025-02-04
T003949,C0615,2025-01-29
T003950,C0361,2025-02-27
T003951,C0323,2025-02-05
T003952,C0333,2025-02-24
T003953,C0381,2025-01-27
T003954,C0783,2025-02-10
T003955,C0441,2025-02-22
T003956,C0744,2025-01-21
T003957,C0624,2025-01-16
T003958,C0577,2025-02-04
T003959,C0220,2025-01-25
T003960,C0785,2025-02-05
T003961,C0763,2025-01-17
T003962,C0369,2025-01-29
T003963,C0459,2025-01-26
T003964,C0001,2025-02-16
T003965,C0036,2025-01-19
T003966,C0611,2025-01-02
T003967,C0531,2025-01-09
T003968,C0310,2025-01-01
T003969,C0308,2025-01-15
T003970,C0220,2025-02-24
T003971,C0323,2025-01-02
T003972,C0791,2025-02-22
T003973,C0707,2025-02-22
T003974,C0283,2025-02-28
T003975,C0567,2025-02-02
T003976,C0570,2025-02-06
T003977,C0586,2025-01-10
T003978,C0097,2025-01-03
T003979,C0472,2025-01-23
T003980,C0160,2025-01-09
T003981,C0272,2025-01-24
T003982,C0597,2025-01-16
T003983,C0239,2025-01-17
T003984,C0308,2025-01-06
T003985,C0585,2025-01-26
T003986,C0583,2025-02-28
T003987,C0223,2025-02-16
T003988,C0080,2025-02-16
T003989,C0333,2025-02-20
T003990,C0495,2025-01-12
T003991,C0500,2025-02-22
T003992,C0707,2025-02-14
T003993,C0591,2025-02-22
T003994,C0098,2025-02-08
T003995,C0658,2025-01-20
T003996,C0039,2025-02-16
T003997,C0591,2025-01-25
T003998,C0081,2025-02-19
T003999,C0058,2025-02-28
T004000,C0790,2025-01-22
T004001,C0357,2025-02-26
T004002,C0445,2025-01-27
T004003,C0124,2025-02-25
T004004,C0789,2025-01-15
T004005,C0766,2025-02-11
T004006,C0617,2025-03-01
T004007,C0012,2025-02-10
T004008,C0797,2025-02-10
T004009,C0392,2025-01-04
T004010,C0313,2025-02-03
T004011,C0043,2025-01-21
T004012,C0553,2025-02-06
T004013,C0154,2025-01-21
T004014,C0515,2025-02-14
T004015,C0227,2025-01-10
T004016,C0052,2025-02-13
T004017,C0750,2025-01-26
T004018,C0457,2025-02-18
T004019,C0610,2025-02-06
T004020,C0517,2025-01-06
T004021,C0228,2025-01-28
T004022,C0297,2025-02-20
T004023,C0404,2025-01-10
T004024,C0136,2025-01-22
T004025,C0085,2025-01-31
T004026,C0586,2025-02-17
T004027,C0051,2025-02-05
T004028,C0409,2025-01-17
T004029,C0088,2025-01-26
T004030,C0514,2025-01-28
T004031,C0793,2025-02-14
T004032,C0134,2025-02-18
T004033,C0139,2025-01-31
T004034,C0573,2025-01-13
T004035,C0500,2025-01-26
T004036,C0668,2025-02-06
T004037,C0201,2025-02-05
T004038,C0631,2025-02-17
T004039,C0537,2025-01-16
T004040,C0249,2025-01-05
T004041,C0273,2025-02-19
T004042,C0441,2025-01-21
T004043,C0702,2025-03-01
T004044,C0590,2025-01-06
T004045,C0116,2025-02-12
T004046,C0424,2025-01-28
T004047,C0375,2025-01-23
T004048,C0196,2025-01-21
T004049,C0353,2025-02-08
T004050,C0672,2025-01-02
T004051,C0789,2025-01-20
T004052,C0174,2025-01-23
T004053,C0632,2025-02-22
T004054,C0453,2025-02-09
T004055,C0150,2025-01-29
T004056,C0046,2025-03-01
T004057,C0240,2025-01-13
T004058,C0702,2025-01-24
T004059,C0160,2025-02-18
T004060,C0746,2025-02-24
T004061,C0088,2025-01-08
T004062,C0758,2025-01-04
T004063,C0249,2025-03-02
T004064,C0636,2025-03-01
T004065,C0152,2025-02-25
T004066,C0295,2025-01-01
T004067,C0352,2025-02-14
T004068,C0114,2025-01-20
T004069,C0461,2025-01-31
T004070,C0024,2025-01-22
T004071,C0215,2025-02-17
T004072,C0551,2025-01-14
T004073,C0209,2025-02-04
T004074,C0536,2025-02-18
T004075,C0265,2025-02-05
T004076,C0495,2025-02-09
T004077,C0748,2025-01-10
T004078,C0712,2025-02-14
T004079,C0685,2025-01-02
T004080,C0386,2025-02-07
T004081,C0680,2025-02-03
T004082,C0045,2025-01-17
T004083,C0175,2025-01-04
T004084,C0291,2025-01-13
T004085,C0714,2025-02-09
T004086,C0278,2025-01-04
T004087,C0477,2025-02-11
T004088,C0009,2025-01-05
T004089,C0398,2025-02-12
T004090,C0278,2025-02-12
T004091,C0676,2025-01-24
T004092,C0111,2025-01-02
T004093,C0300,2025-02-25
T004094,C0665,2025-01-25
T004095,C0237,2025-01-25
T004096,C0521,2025-02-15
T004097,C0102,2025-02-27
T004098,C0324,2025-02-01
T004099,C0612,2025-02-04
T004100,C0091,2025-01-12
T004101,C0204,2025-02-02
T004102,C0469,2025-02-05
T004103,C0730,2025-01-02
T004104,C0041,2025-01-16
T004105,C0543,2025-01-20
T004106,C0342,2025-02-01
T004107,C0403,2025-02-17
T004108,C0161,2025-01-02
T004109,C0356,2025-02-13
T004110,C0361,2025-01-23
T004111,C0641,2025-01-20
T004112,C0242,2025-02-02
T004113,C0283,2025-02-21
T004114,C0064,2025-02-10
T004115,C0264,2025-02-26
T004116,C0397,2025-02-26
T004117,C0031,2025-03-02
T004118,C0569,2025-03-02
T004119,C0287,2025-01-15
T004120,C0156,2025-01-22
T004121,C0403,2025-02-12
T004122,C0141,2025-01-06
T004123,C0748,2025-01-25
T004124,C0534,2025-02-13
T004125,C0628,2025-02-25
T004126,C0641,2025-02-13
T004127,C0233,2025-01-27
T004128,C0247,2025-02-06
T004129,C0157,2025-01-28
T004130,C0320,2025-02-28
T004131,C0620,2025-01-22
T004132,C0460,2025-02-04
T004133,C0135,2025-01-14
T004134,C0669,2025-01-09
T004135,C0595,2025-02-04
T004136,C0701,2025-02-21
T004137,C0208,2025-02-25
T004138,C0142,2025-01-20
T004139,C0706,2025-02-15
T004140,C0537,2025-02-28
T004141,C0139,2025-01-28
T004142,C0789,2025-01-10
T004143,C0672,2025-03-01
T004144,C0579,2025-02-28
T004145,C0162,2025-01-21
T004146,C0070,2025-02-05
T004147,C0546,2025-03-02
T004148,C0737,2025-01-08
T004149,C0189,2025-01-21
T004150,C0150,2025-02-16
T004151,C0031,2025-02-18
T004152,C0327,2025-02-26
T004153,C0424,2025-01-27
T004154,C0311,2025-01-29
T004155,C0764,2025-03-01
T004156,C0653,2025-03-01
T004157,C0757,2025-01-18
T004158,C0156,2025-02-19
T004159,C0193,2025-01-07
T004160,C0135,2025-01-12
T004161,C0027,2025-02-18
T004162,C0627,2025-02-09
T004163,C0274,2025-02-08
T004164,C0581,2025-02-09
T004165,C0237,2025-02-08
T004166,C0238,2025-01-15
T004167,C0704,2025-01-02
T004168,C0368,2025-01-06
T004169,C0705,2025-02-19
T004170,C0489,2025-01-09
T004171,C0515,2025-02-24
T004172,C0620,2025-01-31
T004173,C0730,2025-02-11
T004174,C0383,2025-01-12
T004175,C0397,2025-02-01
T004176,C0486,2025-01-09
T004177,C0168,2025-01-13
T004178,C0232,2025-01-03
T004179,C0419,2025-02-18
T004180,C0016,2025-03-01
T004181,C0277,2025-03-02
T004182,C0423,2025-01-15
T004183,C0761,2025-02-12
T004184,C0208,2025-02-18
T004185,C0210,2025-01-05
T004186,C0182,2025-03-01
T004187,C0450,2025-02-25
T004188,C0632,2025-02-01
T004189,C0705,2025-01-21
T004190,C0469,2025-02-26
T004191,C0253,2025-01-28
T004192,C0415,2025-02-19
T004193,C0043,2025-02-08
T004194,C0753,2025-02-22
T004195,C0390,2025-02-16
T004196,C0321,2025-01-26
T004197,C0627,2025-03-02
T004198,C0761,2025-02-06
T004199,C0609,2025-02-04
T004200,C0538,2025-02-11
T004201,C0722,2025-02-20
T004202,C0040,2025-02-03
T004203,C0112,2025-01-29
T004204,C0468,2025-02-22
T004205,C0044,2025-02-26
T004206,C0252,2025-02-03
T004207,C0551,2025-01-26
T004208,C0753,2025-01-03
T004209,C0572,2025-01-25
T004210,C0529,2025-02-18
T004211,C0646,2025-01-04
T004212,C0195,2025-01-19
T004213,C0451,2025-01-26
T004214,C0312,2025-02-19
T004215,C0293,2025-01-30
T004216,C0171,2025-01-28
T004217,C0302,2025-02-09
T004218,C0056,2025-02-14
T004219,C0530,2025-02-27
T004220,C0146,2025-01-30
T004221,C0662,2025-01-29
T004222,C0093,2025-02-16
T004223,C0513,2025-01-08
T004224,C0185,2025-02-19
T004225,C0600,2025-03-02
T004226,C0713,2025-02-04
T004227,C0139,2025-01-26
T004228,C0424,2025-01-21
T004229,C0462,2025-01-02
T004230,C0184,2025-01-30
T004231,C0605,2025-02-27
T004232,C0730,2025-02-27
T004233,C0207,2025-02-26
T004234,C0466,2025-01-06
T004235,C0257,2025-01-21
T004236,C0709,2025-02-11
T004237,C0729,2025-02-20
T004238,C0168,2025-02-15
T004239,C0751,2025-01-08
T004240,C0094,2025-01-08
T004241,C0724,2025-01-29
T004242,C0650,2025-01-24
T004243,C0088,2025-02-03
T004244,C0725,2025-01-25
T004245,C0745,2025-02-20
T004246,C0524,2025-02-09
T004247,C0164,2025-01-25
T004248,C0564,2025-01-25
T004249,C0045,2025-02-19
T004250,C0175,2025-02-28
T004251,C0344,2025-02-06
T004252,C0676,2025-02-25
T004253,C0154,2025-01-11
T004254,C0149,2025-01-12
T004255,C0788,2025-02-15
T004256,C0053,2025-01-27
T004257,C0316,2025-01-20
T004258,C0748,2025-02-19
T004259,C0457,2025-01-19
T004260,C0642,2025-01-12
T004261,C0121,2025-02-27
T004262,C0135,2025-01-13
T004263,C0004,2025-02-09
T004264,C0784,2025-01-17
T004265,C0013,2025-01-30
T004266,C0510,2025-02-24
T004267,C0511,2025-02-04
T004268,C0006,2025-02-08
T004269,C0506,2025-01-16
T004270,C0223,2025-02-07
T004271,C0676,2025-01-31
T004272,C0465,2025-01-27
T004273,C0453,2025-01-06
T004274,C0616,2025-02-08
T004275,C0007,2025-01-16
T004276,C0561,2025-01-18
T004277,C0635,2025-02-10
T004278,C0571,2025-02-22
T004279,C0213,2025-01-04
T004280,C0190,2025-01-10
T004281,C0057,2025-02-11
T004282,C0358,2025-01-03
T004283,C0149,2025-02-24
T004284,C0034,2025-02-12
T004285,C0592,2025-02-23
T004286,C0618,2025-01-20
T004287,C0340,2025-02-28
T004288,C0090,2025-01-04
T004289,C0112,2025-01-27
T004290,C0183,2025-01-11
T004291,C0689,2025-01-19
T004292,C0626,2025-02-12
T004293,C0709,2025-02-14
T004294,C0610,2025-02-06
T004295,C0576,2025-01-12
T004296,C0467,2025-02-17
T004297,C0593,2025-01-24
T004298,C0037,2025-01-06
T004299,C0787,2025-01-20
T004300,C0331,2025-01-24
T004301,C0389,2025-02-22
T004302,C0070,2025-02-18
T004303,C0438,2025-02-23
T004304,C0564,2025-01-05
T004305,C0300,2025-01-31
T004306,C0138,2025-01-08
T004307,C0712,2025-02-25
T004308,C0282,2025-01-22
T004309,C0540,2025-01-27
T004310,C0538,2025-01-14
T004311,C0713,2025-01-14
T004312,C0627,2025-01-04
T004313,C0112,2025-02-06
T004314,C0748,2025-02-10
T004315,C0542,2025-01-06
T004316,C0496,2025-02-16
T004317,C0706,2025-02-08
T004318,C0724,2025-01-19
T004319,C0438,2025-02-08
T004320,C0325,2025-01-17
T004321,C0539,2025-02-06
T004322,C0639,2025-01-23
T004323,C0133,2025-02-09
T004324,C0577,2025-02-01
T004325,C0533,2025-02-16
T004326,C0648,2025-02-01
T004327,C0505,2025-02-21
T004328,C0185,2025-02-26
T004329,C0625,2025-01-15
T004330,C0726,2025-01-19
T004331,C0199,2025-01-01
T004332,C0122,2025-01-02
T004333,C0477,2025-02-10
T004334,C0121,2025-02-17
T004335,C0213,2025-02-21
T004336,C0631,2025-01-27
T004337,C0424,2025-01-03
T004338,C0342,2025-01-23
T004339,C0574,2025-02-21
T004340,C0653,2025-01-14
T004341,C0012,2025-02-10
T004342,C0207,2025-02-14
T004343,C0289,2025-01-17
T004344,C0070,2025-01-20
T004345,C0308,2025-02-02
T004346,C0564,2025-01-21
T004347,C0786,2025-01-01
T004348,C0117,2025-02-13
T004349,C0342,2025-01-22
T004350,C0406,2025-02-16
T004351,C0583,2025-02-09
T004352,C0030,2025-02-23
T004353,C0180,2025-01-13
T004354,C0339,2025-02-23
T004355,C0347,2025-03-01
T004356,C0689,2025-01-31
T004357,C0486,2025-02-21
T004358,C0037,2025-02-11
T004359,C0140,2025-01-31
T004360,C0160,2025-02-10
T004361,C0472,2025-02-27
T004362,C0550,2025-02-27
T004363,C0344,2025-01-30
T004364,C0424,2025-03-01
T004365,C0761,2025-01-04
T004366,C0534,2025-01-20
T004367,C0579,2025-02-16
T004368,C0695,2025-01-21
T004369,C0569,2025-02-04
T004370,C0020,2025-01-14
T004371,C0592,2025-02-13
T004372,C0340,2025-02-21
T004373,C0363,2025-01-05
T004374,C0153,2025-01-18
T004375,C0032,2025-01-22
T004376,C0385,2025-02-10
T004377,C0548,2025-02-23
T004378,C0170,2025-02-06
T004379,C0621,2025-01-25
T004380,C0192,2025-02-08
T004381,C0120,2025-02-25
T004382,C0770,2025-01-20
T004383,C0723,2025-02-24
T004384,C0323,2025-02-15
T004385,C0033,2025-01-18
T004386,C0424,2025-01-06
T004387,C0509,2025-02-26
T004388,C0244,2025-01-24
T004389,C0463,2025-02-23
T004390,C0310,2025-01-14
T004391,C0538,2025-01-20
T004392,C0180,2025-01-08
T004393,C0384,2025-02-20
T004394,C0039,2025-02-19
T004395,C0207,2025-02-28
T004396,C0095,2025-01-29
T004397,C0519,2025-01-02
T004398,C0495,2025-02-27
T004399,C0513,2025-01-10
T004400,C0195,2025-01-22
T004401,C0496,2025-02-16
T004402,C0537,2025-01-20
T004403,C0795,2025-01-21
T004404,C0147,2025-02-19
T004405,C0101,2025-02-22
T004406,C0529,2025-02-13
T004407,C0136,2025-01-14
T004408,C0742,2025-01-03
T004409,C0471,2025-01-25
T004410,C0731,2025-02-25
T004411,C0535,2025-01-08
T004412,C0005,2025-01-20
T004413,C0046,2025-02-13
T004414,C0609,2025-02-25
T004415,C0090,2025-01-22
T004416,C0479,2025-02-26
T004417,C0048,2025-01-07
T004418,C0534,2025-02-19
T004419,C0675,2025-02-17
T004420,C0320,2025-01-02
T004421,C0592,2025-02-18
T004422,C0320,2025-02-10
T004423,C0215,2025-01-21
T004424,C0206,2025-01-13
T004425,C0294,2025-01-18
T004426,C0546,2025-01-21
T004427,C0792,2025-01-29
T004428,C0688,2025-01-08
T004429,C0280,2025-01-10
T004430,C0162,2025-01-18
T004431,C0118,2025-01-01
T004432,C0638,2025-02-05
T004433,C0527,2025-01-07
T004434,C0212,2025-02-04
T004435,C0359,2025-02-05
T004436,C0327,2025-01-18
T004437,C0145,2025-03-02
T004438,C0722,2025-02-21
T004439,C0291,2025-02-06
T004440,C0251,2025-01-11
T004441,C0073,2025-01-20
T004442,C0628,2025-02-27
T004443,C0347,2025-02-04
T004444,C0455,2025-01-04
T004445,C0134,2025-01-02
T004446,C0483,2025-02-27
T004447,C0692,2025-01-04
T004448,C0109,2025-01-25
T004449,C0056,2025-01-06
T004450,C0437,2025-01-26
T004451,C0184,2025-02-15
T004452,C0611,2025-02-27
T004453,C0607,2025-02-10
T004454,C0707,2025-02-14
T004455,C0457,2025-02-09
T004456,C0365,2025-01-20
T004457,C0341,2025-02-22
T004458,C0203,2025-02-15
T004459,C0777,2025-02-12
T004460,C0547,2025-01-06
T004461,C0774,2025-02-18
T004462,C0477,2025-02-06
T004463,C0135,2025-01-06
T004464,C0716,2025-01-30
T004465,C0100,2025-01-30
T004466,C0318,2025-02-13
T004467,C0660,2025-02-15
T004468,C0785,2025-01-30
T004469,C0482,2025-01-15
T004470,C0230,2025-01-10
T004471,C0632,2025-01-17
T004472,C0373,2025-01-26
T004473,C0188,2025-02-14
T004474,C0682,2025-01-22
T004475,C0333,2025-01-30
T004476,C0500,2025-01-02
T004477,C0067,2025-01-31
T004478,C0116,2025-01-23
T004479,C0491,2025-01-30
T004480,C0175,2025-01-19
T004481,C0787,2025-01-23
T004482,C0619,2025-02-06
T004483,C0131,2025-02-02
T004484,C0106,2025-01-26
T004485,C0732,2025-02-20
T004486,C0110,2025-01-21
T004487,C0570,2025-02-11
T004488,C0073,2025-02-20
T004489,C0310,2025-02-04
T004490,C0473,2025-01-26
T004491,C0605,2025-01-27
T004492,C0245,2025-02-09
T004493,C0250,2025-02-05
T004494,C0163,2025-01-31
T004495,C0394,2025-01-05
T004496,C0349,2025-01-14
T004497,C0711,2025-02-07
T004498,C0442,2025-02-20
T004499,C0446,2025-02-06
T004500,C0351,2025-02-04
T004501,C0711,2025-01-16
T004502,C0178,2025-02-12
T004503,C0686,2025-01-05
T004504,C0758,2025-03-01
T004505,C0729,2025-02-06
T004506,C0499,2025-01-08
T004507,C0607,2025-02-08
T004508,C0475,2025-01-21
T004509,C0569,2025-01-07
T004510,C0456,2025-01-12
T004511,C0316,2025-01-26
T004512,C0072,2025-02-08
T004513,C0112,2025-02-13
T004514,C0611,2025-02-19
T004515,C0389,2025-01-21
T004516,C0507,2025-02-11
T004517,C0677,2025-01-04
T004518,C0093,2025-01-14
T004519,C0143,2025-02-26
T004520,C0595,2025-02-27
T004521,C0774,2025-02-10
T004522,C0001,2025-02-18
T004523,C0151,2025-02-12
T004524,C0153,2025-01-29
T004525,C0545,2025-01-19
T004526,C0400,2025-02-09
T004527,C0592,2025-01-29
T004528,C0201,2025-01-14
T004529,C0698,2025-02-26
T004530,C0325,2025-01-20
T004531,C0584,2025-02-20
T004532,C0696,2025-01-20
T004533,C0446,2025-02-15
T004534,C0353,2025-01-06
T004535,C0597,2025-01-01
T004536,C0627,2025-02-02
T004537,C0414,2025-02-24
T004538,C0131,2025-02-24
T004539,C0302,2025-01-04
T004540,C0379,2025-02-27
T004541,C0563,2025-01-04
T004542,C0001,2025-02-15
T004543,C0574,2025-02-22
T004544,C0368,2025-01-08
T004545,C0289,2025-02-25
T004546,C0032,2025-01-16
T004547,C0443,2025-02-14
T004548,C0605,2025-01-26
T004549,C0641,2025-01-21
T004550,C0729,2025-01-25
T004551,C0416,2025-01-25
T004552,C0446,2025-02-04
T004553,C0217,2025-02-12
T004554,C0178,2025-01-31
T004555,C0143,2025-01-13
T004556,C0569,2025-01-25
T004557,C0369,2025-02-23
T004558,C0428,2025-01-10
T004559,C0296,2025-02-25
T004560,C0687,2025-01-09
T004561,C0138,2025-01-01
T004562,C0074,2025-02-11
T004563,C0017,2025-01-10
T004564,C0739,2025-02-26
T004565,C0499,2025-02-12
T004566,C0448,2025-01-09
T004567,C0087,2025-01-09
T004568,C0658,2025-02-21
T004569,C0426,2025-02-25
T004570,C0467,2025-02-27
T004571,C0713,2025-02-08
T004572,C0436,2025-02-09
T004573,C0185,2025-01-30
T004574,C0522,2025-01-28
T004575,C0566,2025-02-22
T004576,C0461,2025-01-25
T004577,C0364,2025-01-15
T004578,C0191,2025-01-28
T004579,C0620,2025-01-01
T004580,C0592,2025-02-01
T004581,C0749,2025-01-16
T004582,C0730,2025-02-02
T004583,C0276,2025-01-27
T004584,C0560,2025-02-06
T004585,C0376,2025-01-03
T004586,C0039,2025-02-06
T004587,C0495,2025-02-15
T004588,C0378,2025-01-08
T004589,C0595,2025-01-31
T004590,C0708,2025-01-06
T004591,C0146,2025-02-16
T004592,C0749,2025-02-03
T004593,C0769,2025-02-19
T004594,C0287,2025-01-30
T004595,C0530,2025-01-06
T004596,C0536,2025-02-26
T004597,C0625,2025-01-06
T004598,C0252,2025-01-31
T004599,C0646,2025-02-17
T004600,C0680,2025-02-12
T004601,C0080,2025-02-13
T004602,C0649,2025-02-04
T004603,C0594,2025-01-20
T004604,C0628,2025-01-04
T004605,C0352,2025-02-04
T004606,C0798,2025-01-01
T004607,C0481,2025-01-30
T004608,C0525,2025-02-27
T004609,C0481,2025-02-06
T004610,C0752,2025-01-22
T004611,C0432,2025-01-23
T004612,C0302,2025-01-19
T004613,C0172,2025-01-03
T004614,C0712,2025-03-01
T004615,C0612,2025-02-17
T004616,C0312,2025-02-16
T004617,C0578,2025-01-17
T004618,C0063,2025-02-10
T004619,C0485,2025-02-07
T004620,C0174,2025-02-06
T004621,C0053,2025-02-12
T004622,C0299,2025-02-21
T004623,C0756,2025-02-09
T004624,C0028,2025-01-19
T004625,C0497,2025-01-06
T004626,C0130,2025-02-02
T004627,C0079,2025-02-24
T004628,C0285,2025-01-17
T004629,C0136,2025-02-09
T004630,C0288,2025-01-18
T004631,C0264,2025-01-01
T004632,C0760,2025-01-08
T004633,C0619,2025-01-12
T004634,C0606,2025-02-17
T004635,C0155,2025-02-12
T004636,C0458,2025-01-24
T004637,C0180,2025-01-17
T004638,C0718,2025-01-16
T004639,C0497,2025-01-12
T004640,C0541,2025-02-25
T004641,C0034,2025-01-22
T004642,C0087,2025-01-10
T004643,C0610,2025-03-01
T004644,C0158,2025-02-23
T004645,C0508,2025-02-18
T004646,C0423,2025-02-19
T004647,C0393,2025-01-16
T004648,C0677,2025-01-29
T004649,C0744,2025-02-10
T004650,C0172,2025-01-14
T004651,C0592,2025-02-16
T004652,C0354,2025-01-04
T004653,C0658,2025-01-17
T004654,C0774,2025-02-22
T004655,C0119,2025-01-04
T004656,C0172,2025-01-30
T004657,C0409,2025-01-31
T004658,C0309,2025-01-31
T004659,C0765,2025-03-02
